scorer,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000
bodyparts,Top,Top,Top,Bottom,Bottom,Bottom,Left,Left,Left,Right,Right,Right
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
5068,51.68353653,46.91368866,1,78.01249695,71.95500183,1,53.44366455,71.48272705,1,78.53405762,44.55472565,1
5069,52.1403656,46.91368866,1,78.01707458,72.05264282,1,53.30074692,71.48272705,1,78.54224396,44.25027466,1
5070,52.29669952,46.47146225,1,78.0328064,72.08859253,1,53.16263199,71.55969238,1,78.57050323,44.29211044,1
5071,52.29669952,46.47146225,1,78.0328064,72.15506744,1,53.16263199,71.44709015,1,78.63059998,44.55472565,1
5072,52.20702744,46.47146225,1,78.09059143,72.15506744,1,53.15646362,71.44709015,1,78.88632965,44.29211044,1
5073,52.20702744,46.44713211,1,78.09059143,72.15073395,1,53.02017975,71.44709015,1,79.06781769,44.09356308,1
5074,52.29669952,45.80716705,1,78.11086273,72.15073395,1,52.85917282,71.44709015,1,79.17447662,43.82197189,1
5075,52.20702744,45.80716705,1,78.12477112,72.15073395,1,52.85917282,71.24346161,1,79.06781769,43.82197189,1
5076,52.20702744,45.80716705,1,78.09059143,72.13961792,1,52.85917282,71.24346161,1,79.06781769,43.82197189,1
5077,52.10906601,46.61043549,1,78.10072327,72.13961792,1,52.83187103,71.24346161,1,79.04568481,44.3459053,1
5078,52.06855774,46.61043549,1,78.10072327,72.20199585,1,52.83187103,71.63048553,1,78.90496063,44.3459053,1
5079,51.96632385,46.61043549,1,78.10072327,72.20199585,1,52.83187103,71.65618896,1,78.84587097,44.3459053,1
5080,51.96632385,46.37034225,1,78.10072327,72.20199585,1,52.83187103,71.65618896,1,78.70469666,44.47031784,1
5081,51.96641541,46.02256775,1,78.20602417,72.31880188,1,52.52304077,71.65618896,1,78.81100464,44.07362747,1
5082,51.96641541,46.02256775,1,78.21147919,72.34360504,1,52.52304077,71.63048553,1,78.81100464,44.07362747,1
5083,51.96632385,46.25517273,1,78.22123718,72.34360504,1,52.52304077,71.69913483,1,78.81100464,44.07362747,1
5084,51.81533813,46.25517273,1,78.22123718,72.34360504,1,52.8030014,71.61516571,1,78.81100464,44.07362747,1
5085,51.79534912,46.03931808,1,78.27957153,72.1647644,1,52.52304077,71.62976837,1,78.83798981,43.94113922,1
5086,51.79534912,46.03931808,1,78.27957153,72.1647644,1,52.51846695,71.62976837,1,78.84319305,43.81016159,1
5087,51.81533813,46.02004242,1,78.27957153,72.1647644,1,52.51846695,71.62976837,1,79.1660614,43.81016159,1
5088,51.94959259,45.59877777,1,78.18183899,72.18304443,1,52.51846695,71.62613678,1,79.25254059,43.81016159,1
5089,52.14193344,45.43889236,1,78.18183899,72.18304443,1,52.37636948,71.62613678,1,79.44063568,43.65288925,1
5090,52.14193344,45.25209808,1,78.18183899,72.18304443,1,52.3184166,71.23509979,1,79.44063568,43.73004532,1
5091,52.14193344,45.25209808,1,78.19805908,72.18304443,1,52.37636948,71.23509979,1,79.44063568,43.73004532,1
5092,52.14193344,45.25209808,1,78.19805908,72.18304443,1,52.3184166,71.23509979,1,79.47862244,43.73004532,1
5093,52.18733978,45.25209808,1,78.20301819,72.34392548,1,52.3184166,71.24747467,1,79.47862244,43.73004532,1
5094,52.09743881,45.25209808,1,78.29872894,72.34392548,1,52.41643143,71.34221649,1,79.47862244,43.73004532,1
5095,52.18733978,45.12546539,1,78.40318298,72.34392548,1,52.44397354,71.60005188,1,79.58587646,43.39450455,1
5096,52.18733978,45.12546539,1,78.40318298,72.35812378,1,52.4497261,71.60005188,1,79.58587646,43.39450455,1
5097,52.24952316,45.12546539,1,78.47338104,72.35812378,1,52.4497261,71.5161438,1,79.59999084,43.39450455,1
5098,52.09743881,45.17579651,1,78.4802475,72.32756805,1,52.44397354,71.5161438,1,79.58587646,43.39450455,1
5099,51.71472931,45.5668335,1,78.54273224,72.32756805,1,52.41505051,71.5161438,1,79.59999084,43.39450455,1
5100,51.71472931,45.5668335,1,78.54273224,72.33444977,1,52.35838699,71.48986816,1,79.64618683,43.36452866,1
5101,51.71472931,45.5668335,1,78.57674408,72.33444977,1,52.35838699,71.48986816,1,79.64618683,43.36452866,1
5102,51.35252762,45.67451477,1,78.57674408,72.33444977,1,52.35838699,71.48986816,1,79.48553467,43.08850098,1
5103,51.20127869,45.79428482,1,78.66909027,72.53018951,1,52.58037567,71.48986816,1,79.52542877,42.94087601,1
5104,51.25597,45.79428482,1,78.66909027,72.53018951,1,52.58037567,71.6444931,1,79.52542877,42.94087601,1
5105,50.82004929,46.18412399,1,78.66909027,72.59186554,1,52.58037567,71.75483704,1,79.52542877,42.89460373,1
5106,51.25597,45.79428482,1,78.66909027,72.59186554,1,52.58037567,71.75483704,1,79.52542877,42.89460373,1
5107,51.00396347,45.6562233,1,78.64391327,72.6269989,1,52.58037567,71.85946655,1,79.69730377,42.77114868,1
5108,51.25597,45.50038528,1,78.64391327,72.70687866,1,52.52286148,71.85946655,1,79.76844788,42.63825989,1
5109,51.00396347,45.6562233,1,78.64391327,72.73586273,1,52.63818359,71.85946655,1,79.69730377,42.63825989,1
5110,51.00396347,45.6562233,1,78.64391327,72.79128265,1,52.63818359,71.77010345,1,79.69730377,42.63825989,1
5111,51.00396347,45.50038528,1,78.64391327,72.79128265,1,52.63818359,71.77010345,1,79.76589203,42.63825989,1
5112,50.68490219,45.64078903,1,78.78859711,72.94013977,1,52.42551422,71.6786499,1,79.76589203,42.43058014,1
5113,50.16638184,45.95933151,1,78.78859711,72.94013977,1,52.42551422,71.7223053,1,79.6944809,42.34244156,1
5114,50.68490219,45.64078903,1,78.69475555,72.94869995,1,52.40045929,71.77010345,1,79.74900055,42.59558868,1
5115,50.16638184,45.64078903,1,78.83473206,73.04681396,1,52.32785034,71.84319305,1,79.52043152,42.59558868,1
5116,50.16638184,45.78304672,1,78.83473206,73.04681396,0.999999881,52.30836487,71.84319305,1,79.52043152,42.59558868,1
5117,50.19989395,46.06645203,1,78.97551727,73.04681396,1,52.30836487,71.84319305,1,79.41916656,42.59558868,1
5118,51.20011902,45.78304672,1,78.97551727,73.04681396,1,52.12423325,71.84319305,1,79.66197968,42.59558868,1
5119,50.19989395,46.04754639,1,79.04943848,73.11984253,1,52.27159119,72.01197052,1,79.64425659,42.24580383,1
5120,51.169487,45.78304672,1,79.04943848,73.11984253,1,52.12423325,72.2230835,1,79.64425659,42.24580383,1
5121,50.46976089,45.76598358,1,79.04943848,73.14792633,1,52.12423325,72.37765503,1,79.58946228,42.24580383,1
5122,51.169487,45.67566299,1,79.04943848,73.14792633,0.99999994,52.09885788,72.37765503,1,79.58946228,42.24580383,1
5123,50.46976089,45.76126862,1,78.97106934,73.14792633,1,52.09885788,72.37765503,1,79.56121063,42.24580383,1
5124,50.46976089,45.76126862,1,78.95116425,73.14792633,1,52.09885788,72.06916809,1,79.56121063,42.6260643,1
5125,50.46976089,45.76598358,1,78.95116425,73.14792633,1,52.05062485,72.06916809,1,79.3899765,42.6260643,1
5126,50.75045776,45.76126862,1,78.94852448,73.33388519,1,52.00714874,72.06916809,1,79.3899765,42.36945343,1
5127,50.59070206,45.76126862,1,78.94852448,73.33388519,1,51.98669434,72.06916809,1,79.27041626,42.36945343,1
5128,50.75045776,44.81060791,1,78.94852448,73.33388519,1,51.98669434,72.06916809,1,79.38781738,42.53881454,1
5129,51.13421631,44.81060791,1,78.94852448,73.34384155,1,51.98669434,72.14209747,1,79.38781738,42.3764801,1
5130,51.13421631,44.81060791,1,79.04329681,73.34384155,1,52.00032043,72.14209747,1,79.65526581,42.3764801,1
5131,51.01860046,44.8201828,1,79.21369171,73.15472412,1,52.00032043,71.92990112,1,79.65496063,42.3764801,1
5132,51.01860046,44.94809723,1,79.21369171,73.15472412,1,52.16720581,71.85826874,1,79.65496063,42.3764801,1
5133,51.01860046,44.9941864,1,79.21369171,73.22000885,1,52.11101151,71.97678375,1,79.80124664,42.18935394,1
5134,50.79433823,45.22539139,1,79.24201965,73.22000885,1,52.11101151,71.97678375,1,79.65496063,42.18935394,1
5135,50.79433823,45.40639496,1,79.24201965,73.22000885,1,52.04596329,71.97678375,1,79.42311096,42.18935394,1
5136,50.29846954,45.63695908,1,79.24201965,73.5209198,1,52.04596329,72.38835144,1,79.24282074,42.18935394,1
5137,49.76325607,45.99484253,1,79.24201965,73.5209198,1,51.94440842,72.39720917,1,79.24282074,42.10424805,1
5138,49.73855591,46.07277298,1,79.24139404,73.64557648,1,51.85266495,72.39720917,1,79.14699554,42.10424805,1
5139,49.73855591,46.07277298,1,79.17649078,73.52952576,1,51.77557373,72.39720917,1,79.09108734,41.87903214,1
5140,49.67882538,46.25997543,1,79.15600586,73.52952576,1,51.77557373,72.39720917,1,78.99059296,41.87903214,1
5141,49.73855591,46.29813004,1,79.15600586,73.52952576,1,51.65483093,72.39720917,1,78.99059296,41.87903214,1
5142,49.76652527,46.25997543,1,79.15600586,73.52952576,1,51.64867401,72.12895966,1,78.99059296,41.87903214,1
5143,49.82855225,46.25997543,1,79.17649078,73.52762604,1,51.64867401,72.12895966,1,79.23937988,41.82558441,1
5144,49.82855225,46.15724945,1,79.21316528,73.52762604,1,51.6310997,72.12895966,1,79.42582703,41.93600082,1
5145,49.82855225,46.15724945,1,79.28453827,73.52762604,1,51.65483093,72.12895966,1,79.43331909,41.93600082,1
5146,49.82855225,46.10324097,1,79.30991364,73.65843201,1,51.66272736,72.04656982,1,79.42582703,42.19589996,1
5147,49.89540482,46.10324097,1,79.46052551,73.65843201,1,51.68886185,72.04656982,1,79.44935608,42.19589996,1
5148,50.31674194,45.86442184,1,79.46052551,73.72291565,1,51.80110168,72.04656982,1,79.4569397,42.19589996,1
5149,50.31674194,45.86442184,1,79.49077606,73.74066162,1,51.80110168,72.04656982,1,79.76287842,41.97729111,1
5150,50.31674194,45.86442184,1,79.57130432,73.74066162,1,51.80110168,72.04656982,1,79.76287842,41.90416718,1
5151,50.0443573,45.9511528,1,79.61187744,73.81017303,1,51.80110168,71.87071991,1,79.76287842,41.75999832,1
5152,50.0443573,46.00121307,1,79.61187744,73.81017303,1,51.80110168,71.95462799,1,79.70049286,41.90416718,1
5153,49.84530258,46.00121307,1,79.65176392,73.85436249,1,51.68709946,72.22419739,1,79.6999054,41.90416718,1
5154,49.89021301,46.00121307,1,79.65176392,73.85436249,1,51.68709946,72.22419739,1,79.46560669,41.90416718,1
5155,50.0443573,45.9511528,1,79.65176392,74.00618744,1,51.75271606,72.24451447,1,79.46560669,41.86038971,1
5156,49.89021301,45.92425537,1,79.625,74.00618744,0.99999994,51.69023514,72.24451447,1,79.42594147,41.86038971,1
5157,49.89021301,45.77489471,1,79.43536377,74.00618744,0.99999994,51.69023514,72.24451447,1,79.46560669,41.80645752,1
5158,49.97885895,45.68625259,1,79.40332031,74.11549377,1,51.75271606,72.60652924,1,79.4865799,41.86038971,1
5159,49.97885895,45.68625259,1,79.43536377,74.09204102,1,51.75271606,72.52642822,1,79.4865799,41.71671677,1
5160,49.78627014,45.68625259,1,79.48032379,74.09204102,1,51.7890625,72.31720734,1,79.4865799,41.69807434,1
5161,49.97885895,45.6375618,1,79.48032379,74.09204102,1,51.7890625,72.31720734,1,79.4865799,41.71671677,1
5162,49.81674957,45.68386841,1,79.52513123,74.09204102,0.99999994,51.73184967,72.31720734,1,79.49516296,41.69807434,1
5163,49.78627014,45.68386841,1,79.66716003,74.09204102,1,51.6955719,72.31495667,1,79.49516296,41.69807434,1
5164,49.81674957,45.68046951,1,79.66716003,73.98609161,1,51.6955719,72.31495667,1,79.61279297,41.79425812,1
5165,49.93718338,45.68386841,1,79.82160187,73.98609161,1,51.6955719,72.0125351,1,79.67035675,41.79425812,1
5166,49.93718338,45.68386841,1,79.82160187,73.98609161,1,51.72894287,72.0125351,1,79.67035675,41.79425812,1
5167,49.93718338,45.68046951,1,79.93787384,74.08174133,1,51.60882187,72.04254913,1,79.69210815,41.79425812,1
5168,49.95545578,45.5785675,1,79.93787384,74.08174133,1,51.61871338,72.04254913,1,79.69210815,41.84775162,1
5169,49.95545578,45.52891159,1,79.93787384,74.08174133,1,51.61871338,72.04254913,1,79.69210815,41.77296448,1
5170,49.91328049,45.46805191,1,79.73712158,74.08174133,0.99999994,51.60882187,72.09642792,1,79.67927551,41.77296448,1
5171,49.82566452,45.38418961,1,79.69346619,74.08174133,1,51.45163727,72.09642792,1,79.67945862,41.59359741,1
5172,49.82049942,45.38418961,1,79.69346619,74.05262756,1,51.4498024,72.41356659,1,79.67927551,41.58439255,1
5173,49.55375671,45.38418961,1,79.69346619,74.05262756,1,51.43743134,72.41356659,1,79.52338409,41.58439255,1
5174,49.62596512,45.62035751,1,79.70066071,74.10460663,1,51.41152573,72.75737,1,79.56880951,41.42963791,1
5175,49.30471802,45.62035751,1,79.70066071,73.99367523,1,51.41152573,72.75737,1,79.56880951,41.42963791,1
5176,49.06288147,45.62984467,1,79.70066071,74.10460663,0.99999994,51.33718872,72.79843903,1,79.48575592,41.55211258,1
5177,49.02153015,46.02973557,1,79.29722595,74.16947937,0.99999994,51.04441833,73.61894226,1,79.48575592,42.14723587,1
5178,48.88647842,46.09659576,1,79.25803375,75.0242157,0.99999994,49.80635071,74.25027466,1,79.0009079,42.46753311,1
5179,48.65081406,46.30270386,1,77.7326889,75.47451019,0.99999994,49.71062088,74.327034,1,78.56027222,42.82152176,1
5180,48.45675659,46.30270386,1,77.7326889,75.47451019,0.99999994,49.71062088,74.327034,1,78.56027222,42.82152176,1
5181,48.45675659,46.09659576,1,77.7326889,75.47489929,0.99999994,49.71062088,74.327034,1,78.56027222,42.82152176,1
5182,48.45675659,46.02663422,1,77.7326889,75.47451019,0.999999881,49.77198792,74.31074524,1,78.64444733,42.7266922,1
5183,48.45675659,46.02663422,1,77.7326889,75.34726715,1,49.93167114,74.12760925,1,78.64582825,42.7266922,1
5184,48.45675659,45.94532776,1,77.73090363,75.34726715,0.999999881,49.93704605,74.12760925,1,78.74976349,42.69899368,1
5185,48.64499664,46.02663422,1,77.73090363,75.34726715,0.99999994,49.93167114,74.24668884,1,78.74976349,42.69899368,1
5186,48.64499664,46.02663422,1,77.73090363,75.34726715,0.99999994,49.93167114,74.24668884,1,78.87408447,42.69899368,1
5187,48.70076752,45.90806961,1,77.77456665,75.34726715,0.99999994,49.85822678,74.13278198,1,78.87408447,42.69899368,1
5188,48.70076752,45.86280823,1,77.77456665,75.37019348,0.999999881,49.85822678,74.13278198,1,78.93895721,42.57299042,1
5189,48.72755432,45.79430389,1,77.92307281,75.37019348,0.999999881,49.85822678,74.13031006,1,79.00986481,42.35651779,1
5190,48.72755432,45.79430389,1,77.92307281,75.37019348,0.999999881,49.85987091,74.12635803,1,79.06017303,42.35651779,1
5191,48.73839569,45.77903748,1,77.92307281,75.28990173,0.999999881,49.90763092,74.09685516,1,79.47999573,42.34268951,1
5192,48.87977982,45.69888687,1,77.97598267,75.28990173,1,49.90763092,74.01183319,1,79.47999573,42.35651779,1
5193,48.87977982,45.69035721,1,77.97598267,75.21077728,0.999999881,49.85987091,74.06083679,1,79.47999573,42.36330032,1
5194,48.73839569,45.69035721,1,77.97598267,75.21077728,0.999999225,49.66462708,74.06083679,1,79.34685516,42.39352417,0.99999994
5195,48.66334152,45.69035721,1,77.97258759,75.28990173,0.999999881,49.66462708,74.06083679,1,79.15612793,42.48416138,1
5196,48.58620834,45.71931458,1,77.65020752,75.30493927,0.999999404,49.57278442,74.06083679,1,79.08927155,42.48416138,1
5197,48.54782104,45.71931458,1,77.65020752,75.30493927,0.999999642,49.57278442,74.14974213,1,78.99639893,42.45791626,1
5198,48.38155365,45.71931458,1,77.65020752,75.30493927,0.999999881,49.50974655,74.14974213,1,78.99639893,42.45791626,1
5199,48.25993729,45.76293945,1,77.70079803,75.30493927,0.999999404,49.50974655,74.15103149,1,79.05401611,42.50153732,1
5200,48.23772812,45.59843826,1,78.61093903,75.3168335,0.999999762,49.50974655,74.15103149,1,79.05401611,42.50153732,1
5201,48.25993729,45.59843826,1,78.61093903,75.53149414,0.999999821,49.36606216,74.15103149,1,78.98033905,42.82577896,1
5202,48.38155365,45.84350967,1,78.0727005,75.60194397,0.999999702,49.50974655,74.22844696,1,78.98033905,42.87610245,1
5203,48.69532776,45.84799957,1,78.0727005,75.60194397,0.999999881,49.55391312,74.52120209,1,78.98033905,42.87610245,1
5204,48.73456955,45.84799957,1,78.61093903,75.53149414,0.99999994,49.55391312,74.52120209,1,78.98033905,43.01022339,1
5205,48.73456955,45.84799957,1,78.0727005,75.53149414,0.999999881,49.55391312,74.34748077,1,78.92695618,42.90942001,1
5206,48.73456955,45.84350967,1,78.63021088,75.32907104,0.999999702,49.55391312,74.34748077,1,78.99897766,42.90942001,1
5207,48.73456955,45.98442078,1,78.73761749,75.16763306,0.999999642,49.65523529,74.29585266,1,79.03268433,42.90942001,1
5208,48.60554886,45.64612579,1,78.63021088,75.16763306,0.999999702,49.16109085,74.19159698,1,78.99897766,42.90942001,0.999999881
5209,48.36440277,45.64612579,1,77.72853851,75.32103729,0.99999994,49.09175873,74.29585266,1,78.92695618,42.85110092,1
5210,48.24681473,45.64612579,1,77.90481567,75.32103729,0.999999642,49.09175873,74.29585266,1,78.91574097,42.69990158,1
5211,48.24681473,45.70814133,1,77.74589539,75.32103729,0.999999642,49.09175873,74.5716095,1,78.82669067,42.69990158,1
5212,48.24681473,45.64612579,1,77.74589539,75.32103729,0.99999994,48.98636246,74.5716095,1,78.63184357,42.69990158,1
5213,48.03144073,45.64341354,1,77.89021301,75.14580536,0.999999821,48.98636246,74.68579865,1,78.78910828,42.69990158,1
5214,48.03514481,45.36758804,1,77.90481567,75.14580536,0.999999762,49.34672928,74.6743927,1,78.7711792,42.64452744,1
5215,48.26868057,45.34822083,1,77.89021301,75.14580536,0.999999881,48.98636246,74.6743927,1,78.63184357,42.64452744,1
5216,48.03514481,45.34822083,1,77.89021301,75.15067291,0.999999881,49.34672928,74.6743927,1,78.63184357,42.58457947,1
5217,48.03144073,45.36758804,1,77.86404419,75.24111176,0.999999762,49.4166069,74.6743927,1,78.7711792,42.58457947,1
5218,47.78377914,45.34822083,1,77.86404419,75.24111176,0.999999821,49.4166069,74.6594162,1,78.7711792,42.58457947,1
5219,47.78374863,45.29712296,1,77.86404419,75.41591644,0.999999881,49.28544235,74.5246048,1,78.71474457,42.57492447,1
5220,47.70364761,45.35688782,1,77.98409271,75.41591644,0.999999881,49.28544235,74.6594162,1,78.71474457,42.43008804,1
5221,47.78374863,45.35688782,1,77.98409271,75.31262207,0.99999994,49.22537231,74.6594162,1,78.71474457,42.42266464,1
5222,47.71860504,45.29712296,1,77.98409271,75.31262207,0.99999994,49.19792938,74.5246048,1,78.6098938,42.28056717,1
5223,47.71860504,45.29712296,1,77.86154175,75.49744415,0.999999762,49.19792938,74.66112518,1,78.6098938,42.23183441,1
5224,47.73706055,45.18771744,1,77.73465729,75.49744415,0.999999881,49.19792938,74.66112518,1,78.58815765,42.28056717,1
5225,47.73706055,45.17549515,1,77.673172,75.49744415,0.999999762,49.07801819,74.57772827,1,78.5484848,42.28056717,1
5226,47.71860504,45.17549515,1,77.57202148,75.54227448,0.999999881,49.07482147,74.57772827,1,78.54763794,42.55986023,1
5227,47.58312607,45.0206871,1,77.4284668,75.54227448,0.999999762,48.78035355,74.59188843,1,78.54763794,42.71033096,1
5228,47.58312607,45.18771744,1,77.4284668,75.41751862,0.999999762,48.78035355,74.59188843,1,78.54763794,42.71033096,1
5229,47.58312607,45.18034363,1,77.4284668,75.41751862,0.999999642,48.78035355,74.70899963,1,78.57962036,42.71033096,1
5230,47.58978653,45.18034363,1,78.03427887,75.41751862,0.999999881,49.2274971,74.70899963,1,78.72251129,42.58408737,1
5231,47.73244095,45.0206871,1,78.06277466,75.27380371,0.999999881,49.2274971,74.70899963,1,78.72251129,42.42573547,1
5232,47.79099274,45.18034363,1,78.08469391,75.27380371,0.999999881,49.2274971,74.65531921,1,78.72432709,42.42568207,1
5233,47.91963577,45.07562256,1,78.08469391,75.26599121,0.999999881,49.10305023,74.45537567,1,78.72251129,42.31748199,1
5234,48.19893646,45.07562256,1,78.08469391,75.24843597,0.999999881,49.10268402,74.45537567,1,78.58279419,42.2550087,1
5235,47.91963577,45.1844101,1,78.05207062,75.26599121,0.99999994,49.09421539,74.52598572,1,78.56839752,42.2550087,1
5236,47.79099274,45.19823456,1,78.05207062,75.26599121,0.999999881,49.10268402,74.52598572,1,78.58279419,42.2550087,1
5237,48.19606781,45.1844101,1,78.05207062,75.24843597,0.99999994,49.10305023,74.52598572,1,78.58279419,42.2767334,1
5238,47.6355629,45.1844101,1,79.09728241,75.02436829,1,49.08850861,74.54341125,1,78.58496857,42.2767334,1
5239,47.6355629,45.09494019,1,79.09728241,75.02436829,0.999999762,49.08850861,74.54341125,1,78.62732697,42.2767334,1
5240,47.6355629,45.01147461,1,79.09728241,75.02436829,0.999999881,49.08850861,74.54341125,1,78.62732697,42.09668732,1
5241,47.6355629,44.95313263,1,78.96040344,75.06652832,0.999999762,48.80434799,74.58613586,1,78.62732697,42.08490753,0.99999994
5242,47.6355629,45.00733185,1,77.91719055,75.28250122,0.999999881,48.80434799,74.54341125,1,78.62732697,42.08490753,1
5243,47.59235382,45.00733185,1,77.91719055,75.28250122,0.999999821,48.80434799,74.58613586,1,78.62732697,42.09668732,1
5244,47.50013351,45.00733185,1,77.91113281,75.44461823,0.99999994,48.95485306,74.58613586,1,78.664711,42.22031403,1
5245,47.50013351,45.07134247,1,77.91719055,75.44461823,0.999999881,48.99310303,74.49105835,1,78.83683777,42.22031403,1
5246,47.50013351,45.0800209,1,77.91719055,75.56761169,0.999999881,48.99310303,74.49105835,1,78.83683777,42.30511093,1
5247,47.50013351,45.09276581,1,78.0721817,75.56761169,0.99999994,48.95485306,74.60649872,1,78.83683777,42.22031403,1
5248,47.6177063,45.09276581,1,78.0721817,75.56761169,0.999999881,48.93903732,74.51085663,1,78.83683777,42.19699478,1
5249,47.6177063,45.14105606,1,78.0721817,75.56761169,0.999999881,48.871418,74.67672729,1,78.79187012,42.19699478,1
5250,47.47747803,45.09276581,1,77.72159576,75.24011993,0.999999881,48.85401917,74.67672729,1,78.60678101,42.26438904,1
5251,47.29598618,45.1037941,1,77.65433502,75.24011993,0.999999285,48.73675919,74.67672729,1,78.60678101,42.26438904,1
5252,47.29309082,45.1037941,1,77.41165924,74.99112701,0.999999881,48.07945251,74.67760468,1,78.59700775,42.27412033,1
5253,47.17468643,45.1037941,1,77.41165924,74.95182037,0.999999821,48.06878281,74.67760468,1,78.12062836,42.27412033,1
5254,47.11054993,45.04820251,1,77.24026489,74.80677795,0.999999523,47.78034592,74.76752472,1,78.12004089,42.27412033,1
5255,46.91795731,45.09602356,1,77.19328308,74.80677795,0.999999642,47.78034592,74.76752472,1,78.12004089,42.84704208,1
5256,46.91795731,44.91104507,1,77.19328308,74.80677795,0.999999821,48.07945251,74.707901,1,78.12004089,42.84704208,1
5257,46.91795731,44.84803009,1,78.00705719,74.86545563,0.999999762,48.42399597,74.63977051,1,78.29261017,42.42905426,1
5258,47.29730225,44.84803009,1,78.64540863,74.86545563,1,48.42399597,74.63977051,1,78.60218811,42.64198685,1
5259,47.29730225,45.01161957,1,78.64540863,74.86545563,1,48.47042084,74.50850677,1,78.60218811,42.5760994,1
5260,47.3263855,44.8946991,1,78.64540863,75.15264893,0.999999464,48.4786911,74.50850677,1,78.77174377,42.42905426,1
5261,47.3263855,44.8946991,1,77.17491913,74.89428711,0.999999583,48.4786911,74.50850677,1,78.81643677,42.42905426,1
5262,47.3263855,44.9602356,1,77.17491913,74.76874542,0.999999821,48.688797,74.55831909,1,78.6587677,42.5760994,1
5263,47.3263855,44.90410233,1,77.17491913,74.7280426,0.999999762,48.688797,74.702034,1,78.6587677,42.5760994,1
5264,47.47381592,44.8946991,1,77.18495178,74.89428711,0.999999762,48.77767181,74.702034,1,78.81643677,42.20605469,1
5265,47.47381592,44.75724792,1,77.2783432,74.89428711,0.999999642,48.77767181,74.702034,1,78.81643677,42.20605469,1
5266,47.47381592,44.80633545,1,77.52435303,74.90447998,0.999999762,48.89922333,74.47068787,1,79.03882599,41.90727997,1
5267,47.62969208,44.77725983,1,79.32130432,75.1258316,0.99999994,48.89922333,74.47068787,1,79.03882599,41.86714935,1
5268,47.63715744,44.68624878,1,79.32130432,75.12973022,0.999999881,48.99233627,74.47068787,1,79.1468811,41.86404037,1
5269,47.63715744,44.68624878,1,79.3306427,75.25548553,0.999999881,49.00702286,74.47068787,1,79.1468811,41.77920151,0.999999881
5270,47.71268845,44.68624878,1,79.3306427,75.25548553,0.99999994,49.00702286,74.46970367,1,79.14190674,41.86404037,1
5271,47.71740341,44.62584305,1,79.3306427,75.25548553,0.99999994,49.24591064,74.44857025,1,79.1468811,41.77920151,1
5272,47.78302002,44.53388214,1,79.3306427,75.50455475,0.99999994,49.24591064,74.44857025,1,79.47592163,41.75647736,1
5273,47.81492996,44.53388214,1,79.39193726,75.2407074,0.999999881,49.32536316,74.36637115,1,79.47592163,41.75647736,1
5274,47.83042145,44.53388214,1,79.56782532,75.2407074,0.999999881,49.37572098,74.33308411,1,79.14190674,41.89788437,1
5275,47.99356079,44.53388214,1,79.56782532,75.29405212,0.999999821,49.39081192,74.26725006,1,79.47592163,41.75647736,1
5276,47.99356079,44.51239777,1,79.50031281,75.29740143,0.999999881,49.39081192,74.26725006,1,79.47592163,41.75647736,0.99999994
5277,47.99356079,44.51239777,1,79.50031281,75.29740143,0.99999994,49.39081192,74.26725006,1,79.58567047,41.83755112,1
5278,47.99356079,44.27449417,1,79.50031281,75.32343292,0.99999994,49.44422531,74.49575806,1,79.64112091,41.63002396,1
5279,48.0219841,44.51239777,1,79.50031281,75.54632568,0.999999881,49.44799423,74.49575806,1,79.82171631,41.48857498,1
5280,48.0219841,44.51239777,1,79.50031281,75.54632568,0.999999881,49.44799423,74.49575806,1,79.82171631,41.41283798,1
5281,48.30472946,44.58485413,1,78.63544464,76.17153168,0.99999994,49.51125336,74.49575806,1,79.77243042,41.41283798,1
5282,48.30472946,44.58485413,1,78.63544464,76.17153168,0.999999881,49.51125336,74.49575806,1,79.77243042,41.41283798,1
5283,48.30780411,44.58485413,1,78.86765289,75.54632568,0.999999881,49.3958168,74.62277985,1,79.77243042,41.98868942,1
5284,48.30780411,44.49139404,1,78.67008972,75.32764435,0.999999881,49.3958168,74.73233795,1,79.10592651,41.98868942,1
5285,48.30780411,44.49139404,1,78.67008972,75.78849792,0.999999702,49.51125336,74.8655014,1,79.10592651,41.98868942,1
5286,48.20399094,44.49139404,1,78.67008972,75.78849792,0.999999702,49.46947479,74.8655014,1,79.10592651,42.05471039,1
5287,48.20399094,44.36188507,1,78.67008972,75.78849792,0.999999821,49.46947479,74.78410339,1,79.10592651,42.05471039,1
5288,48.20399094,44.36188507,1,78.67008972,75.7982254,0.999999881,49.56933975,74.73233795,1,79.2412262,41.99000549,1
5289,48.57626343,44.36188507,1,79.6060791,75.7982254,0.999999762,49.50862503,74.47292328,1,79.44019318,41.99000549,1
